A01nficha;A01uf;localidade;setor_distrito;morador_id;index;idade_calculada;E02_1;E02_2;E02_3;E03;E03_1;E03_1_1;E03_2;E03_2_1;E04;E04_1;E04_1_1;E05;E06;E06_1;E07;E08;E08_1;E09;E10;E11;E12;E13;E14;E15_A;E15_B;E15_1;E16;E16_1;E17;E18;E19;E19_1;E20;E20_1;E21;E22;E22_1;F01;F02;F03_1;F03_2;F04;F05_1;F05_2;F05_3;F05_4;G01;G02;G03;G04;G05;G06;G06_1;G06_2;H01;H02;H03;H04_1;H04_2;H04_3;H04_4;H05_1;H05_2;H05_3;H05_4;H05_5;H05_6;H05_7;H05_8;H05_9;H05_10;H05_11;H06;H07;H08;H09;H10;H11;H12;H13;I01;I02;I03_1;I03_1_1;I03_1_1_r;I03_2;I03_2_1;I03_2_1_r;I04;I05;I05_1;I06;I07;I08;I09_1;I09_2;I09_3;I09_4;I09_5;I09_6;I09_7;I09_8;I09_9;I10;I13;I14;I15;I16;I18;I19;I20;I20_r;I21;I21_r;I22_1;I22_1_r;I22_2;I22_2_r;I23;renda_ind;renda_ind_r;infla_ipcadf;id_genero;orientacao_sx;lgbtqiam;escolaridade;peso_mor
23363;53;5324;28;23363-1;1;66;99999;99999;66;1;1;99999;5;99999;1;1;23363-2;3;1;99999;2;1;23363-2;1;4;4;4;4;4;76;35;76354340;99999;99999;40;14;7653;99999;7653;5324;2;2;99999;1;0;0;1;1;1;1;2;2;1;2;4;1;1;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;15;1;4;2;2;2;99999;99999,0;2;99999;99999,0;1;40;0;60;2;24;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;99999;2;1;99999;2;12000;12000,0;0;0,0;99999;99999,0;88888;99999,0;14;99999;99999,0;1,0;1;2;2;7;14,00746175
23363;53;5324;28;23363-2;2;61;99999;99999;61;2;2;99999;5;99999;2;99999;99999;4;1;99999;2;1;23363-1;1;4;4;4;4;4;76;29;76292740;99999;99999;15;15;99999;99999;7653;5324;1;2;99999;1;0;0;1;1;1;1;2;2;2;99999;99999;99999;1;2;99999;99999;1;1;99999;2;3;3;1;2;2;2;2;1;2;2;2;2;99999;5;3;10;4;1;2;99999;99999;99999;2;2;2;99999;99999,0;2;99999;99999,0;1;3;0;36;1;1;2;1;2;2;2;2;2;99999;2;2;7;99999;2;1;99999;1;10500;10500,0;5000;5000,0;99999;99999,0;0;0,0;14;15500;15500,0;1,0;1;2;2;7;12,15021497
23407;53;5317;21;23407-1;1;34;1989-06-03;99999;99999;2;2;99999;5;99999;1;1;23407-2;1;12;99999;2;1;23407-2;1;4;4;4;4;4;76;53;7653;2;1;99999;5;99999;765310;99999;5317;1;2;99999;1;0;0;1;1;1;1;2;2;1;3;2;20;1;1;1;34;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;15;1;4;2;2;2;99999;99999,0;2;99999;99999,0;1;5;0;20;1;10;2;1;2;2;2;2;2;99999;2;2;1;2;99999;99999;99999;1;5000;5052,180408;0;0,0;99999;99999,0;88888;99999,0;30;99999;99999,0;0,989671705;1;2;2;7;23,68955879
23407;53;5317;21;23407-2;2;33;1990-05-16;99999;99999;1;1;99999;5;99999;2;99999;99999;4;12;99999;2;1;23407-1;1;3;4;4;4;4;76;53;7653;2;1;99999;15;99999;99999;99999;5317;1;2;99999;1;0;0;1;1;1;1;2;2;2;99999;99999;99999;1;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;14;1;4;2;2;2;99999;99999,0;2;99999;99999,0;1;0;3;30;1;1;2;1;2;2;2;2;2;99999;2;2;7;99999;1;1;99999;1;77777;99999,0;0;0,0;99999;99999,0;88888;99999,0;0;99999;99999,0;0,989671705;1;2;2;7;30,1986628
23407;53;5317;21;23407-3;3;0;2023-08-09;99999;99999;1;99999;99999;99999;99999;4;99999;99999;4;12;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;76;53;7653;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;0;0;0;0;2;99999;99999;99999;99999;1;3;4;19;1;99999;99999;99999;99999;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999,0;99999;99999;99999,0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999,0;99999;99999,0;99999;99999,0;99999;99999,0;99999;0;0,0;0,989671705;99999;99999;99999;8;37,88346572
23419;53;5304;7;23419-1;1;41;1982-11-08;99999;99999;2;2;99999;5;99999;1;99999;99999;4;1;99999;4;2;99999;1;3;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5304;99999;2;99999;1;0;0;1;1;2;1;2;2;2;99999;99999;99999;2;1;1;33;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;14;1;8;2;2;2;99999;99999,0;2;99999;99999,0;1;2;0;25;1;0;2;2;2;2;2;2;1;99999;7;1;1;2;99999;99999;99999;1;4000;4072,508265;0;0,0;99999;99999,0;88888;99999,0;28;99999;99999,0;0,982195674;1;2;2;7;42,07940148
23419;53;5304;7;23419-2;2;8;2015-10-09;99999;99999;2;99999;99999;99999;99999;5;99999;99999;4;1;99999;99999;99999;99999;99999;4;4;3;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5304;99999;99999;99999;0;0;0;0;1;2;1;2;2;1;1;4;1;2;99999;99999;99999;1;1;99999;1;1;1;0;2;2;1;2;2;2;2;2;2;99999;3;2;4;3;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999,0;99999;99999;99999,0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999,0;99999;99999,0;99999;99999,0;99999;99999,0;99999;0;0,0;0,982195674;99999;99999;99999;2;36,82679482
23467;53;5318;22;23467-1;1;29;1995-01-17;99999;99999;1;1;99999;5;99999;1;1;23467-2;4;4;99999;2;1;23467-2;1;3;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5318;99999;2;99999;1;0;1;0;1;1;1;1;1;1;2;2;1;1;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;14;1;10;2;2;2;99999;99999,0;2;99999;99999,0;1;1;88888;44;3;1;2;1;2;2;2;2;2;99999;2;2;3;99999;99999;99999;1;1;9162;9162,0;88888;99999,0;99999;99999,0;0;0,0;7;99999;99999,0;1,0;1;2;2;7;36,77619106
23467;53;5318;22;23467-2;2;27;1997-03-04;99999;99999;2;2;99999;5;99999;2;99999;99999;1;4;99999;2;1;23467-1;1;3;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5318;99999;2;99999;1;0;1;0;1;1;1;1;1;1;2;2;1;1;2;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;15;1;4;2;2;2;99999;99999,0;2;99999;99999,0;1;3;88888;40;2;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;99999;2;2;99999;1;88888;99999,0;88888;99999,0;99999;99999,0;0;0,0;20;99999;99999,0;1,0;1;2;2;7;44,48973697
23538;53;5312;15;23538-1;1;76;99999;99999;76;1;1;99999;5;99999;1;1;23538-2;4;1;99999;2;1;23538-2;1;4;4;2;4;4;76;31;76311430;99999;99999;35;1;7653;765303;7653;765303;2;2;99999;1;0;0;1;2;99999;99999;99999;99999;1;1;4;1;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;1;8;2;2;1;1400;1422,390872;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;0;1400;1422,390872;0,984258285;1;2;2;3;73,37786481
23538;53;5312;15;23538-2;2;74;99999;99999;74;2;2;99999;5;99999;2;99999;99999;4;1;99999;2;1;23538-1;2;2;4;4;4;4;76;31;76314800;99999;99999;35;1;7653;765303;7653;765303;1;2;99999;1;0;0;1;1;2;1;2;2;1;3;4;1;1;1;3;88888;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;14;1;10;2;2;1;88888;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;8;99999;99999,0;0,984258285;1;2;2;7;68,63708463
23549;53;5311;14;23549-1;1;24;1998-12-08;99999;99999;1;1;99999;2;99999;1;1;23549-2;1;11;99999;1;2;99999;1;3;4;2;4;4;76;52;76520870;99999;99999;1;1;7652;76520870;7653;765320;1;2;99999;1;0;1;0;1;1;1;1;2;1;1;1;11;2;99999;99999;99999;1;1;99999;1;1;1;1;1;2;2;2;2;2;2;1;1;99999;1;3;9;4;2;99999;99999;99999;99999;1;1;2;99999;99999,0;2;99999;99999,0;1;0;8;80;3;1;1;2;2;2;2;2;2;99999;1;3;7;99999;2;2;99999;2;500;511,0351363;0;0,0;99999;99999,0;88888;99999,0;7;99999;99999,0;0,978406306;1;1;1;6;28,30120289
23549;53;5311;14;23549-2;2;89;99999;99999;89;2;2;99999;5;99999;13;99999;99999;4;1;99999;5;2;99999;2;2;4;2;4;4;76;88888;99999;99999;99999;70;40;7653;99999;7653;5311;5;2;99999;1;0;0;1;1;2;1;2;2;1;2;88888;88888;1;1;5;16;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;1;0;0,0;1;7000;102206,0052;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;88888;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;10;7000;7154,491908;0,978406306;1;2;2;5;23,55157537
23553;53;5332;38;23553-1;1;56;1968-04-23;99999;99999;2;2;99999;88888;99999;1;99999;99999;4;1;99999;1;2;99999;2;4;4;4;4;4;76;31;76317040;99999;99999;45;45;99999;99999;7653;5332;1;99999;99999;1;0;1;0;1;2;1;2;2;2;99999;99999;99999;2;2;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;11;1;3;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;99999;99999,0;99999;99999,0;99999;99999,0;500;501,8;30;500;501,8;0,996412914;1;99999;2;5;53,49960059
23560;52;5250;47;23560-1;1;48;1975-12-07;99999;99999;1;1;99999;5;99999;1;1;23560-2;4;12;99999;2;1;23560-2;2;3;4;4;4;4;88888;99999;99999;99999;99999;27;27;99999;99999;7652;5250;7;2;99999;1;0;1;0;1;2;1;2;2;1;1;1;50;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;3;2;99999;1;1;2;99999;99999,0;2;99999;99999,0;1;0;1;44;1;50;2;2;2;2;2;2;1;99999;7;2;7;99999;2;2;99999;2;1320;1343,927728;0;0,0;88888;99999,0;88888;99999,0;0;99999;99999,0;0,982195674;1;2;2;1;91,41708574
23560;52;5250;47;23560-2;2;45;1978-12-01;99999;99999;2;2;99999;5;99999;2;99999;99999;4;12;99999;1;1;23560-1;2;4;4;4;3;4;76;53;7653;99999;99999;39;39;99999;99999;7652;5250;7;2;99999;1;0;1;0;1;2;1;2;2;2;99999;99999;99999;2;1;2;19;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;2;6;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;44;0;0,0;0,982195674;1;2;2;2;77,85399106
23560;52;5250;47;23560-3;3;12;2011-11-16;99999;99999;2;99999;99999;99999;99999;4;99999;99999;4;4;99999;99999;99999;99999;99999;3;4;4;4;4;76;52;76520800;2;2;99999;99999;99999;99999;99999;5250;99999;99999;99999;1;0;1;0;1;1;1;1;2;1;1;1;50;2;2;99999;99999;1;1;99999;1;1;4;50;2;1;2;2;2;2;2;2;1;99999;2;3;4;7;99999;99999;99999;99999;99999;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;0;0;0,0;0,982195674;99999;99999;99999;2;139,5964015
23562;53;5308;11;23562-1;1;39;1984-06-04;99999;99999;2;2;99999;5;99999;1;1;23562-2;1;5;99999;1;3;99999;1;4;4;4;4;4;76;29;76291460;99999;99999;18;18;99999;99999;7653;5308;3;2;99999;1;0;0;1;1;1;1;1;1;1;4;2;1;1;2;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;15;1;4;2;2;2;99999;99999,0;2;99999;99999,0;1;14;0;30;2;56;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;99999;2;2;99999;1;2500;2539,9837;1300;1320,791524;99999;99999,0;0;0,0;28;3800;3860,775224;0,984258285;1;2;2;7;20,36153449
23562;53;5308;11;23562-2;2;39;1984-06-04;99999;99999;2;2;99999;5;99999;12;99999;99999;1;5;99999;1;3;99999;1;4;4;4;4;4;76;29;76291460;99999;99999;18;18;99999;99999;7653;5308;3;2;99999;1;0;0;1;1;1;1;1;1;2;99999;99999;99999;1;2;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;15;1;2;2;2;2;99999;99999,0;2;99999;99999,0;1;14;0;40;1;1;2;1;2;2;2;2;2;99999;2;2;3;99999;99999;99999;1;1;12000;12191,92176;0;0,0;99999;99999,0;88888;99999,0;7;99999;99999,0;0,984258285;1;2;2;7;20,36153449
23566;53;5325;30;23566-1;1;20;99999;99999;20;1;1;99999;10;99999;1;1;23566-2;4;12;99999;2;1;23566-2;2;4;4;4;4;4;76;29;76290475;99999;99999;2;2;7621;76210235;7621;76210235;2;2;99999;1;0;1;0;2;99999;99999;99999;99999;2;99999;99999;99999;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;2;2;1;1;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;0;0;0,0;0,974884044;1;2;2;4;8,775302215
23566;53;5325;30;23566-2;2;27;99999;99999;27;2;2;99999;8;99999;2;99999;99999;4;12;99999;2;1;23566-1;2;4;4;4;4;4;76;29;76290475;99999;99999;2;2;7629;76290475;7629;76290475;1;2;99999;1;0;1;0;1;2;1;2;2;1;1;1;10;2;2;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;2;3;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;6;0;0,0;0,974884044;1;2;2;4;6,461931878
23613;53;5317;21;23613-1;1;54;1969-12-20;99999;99999;1;1;99999;5;99999;1;2;99999;2;1;99999;2;1;23613-2;1;4;4;4;4;4;76;22;76220350;99999;99999;31;9;7653;765321;7653;5317;6;1;0;1;0;0;1;1;2;1;1;2;2;99999;99999;99999;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999,0;2;99999;99999,0;1;17;88888;36;1;1;1;1;2;2;2;2;2;99999;1;6;3;99999;99999;99999;1;1;4000;4072,508265;0;0,0;99999;99999,0;88888;99999,0;10;99999;99999,0;0,982195674;1;2;2;5;25,94810301
23613;53;5317;21;23613-2;2;59;1964-03-17;99999;99999;2;2;99999;5;99999;2;99999;99999;1;1;99999;2;1;23613-1;1;4;4;4;4;4;76;25;76250240;99999;99999;88888;31;7653;99999;7653;5317;6;2;99999;1;0;0;1;1;2;1;1;2;2;99999;99999;99999;2;1;2;18;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;2;88888;2;2;2;99999;99999,0;2;99999;99999,0;1;20;88888;88888;1;1;1;2;2;2;2;2;2;99999;1;6;4;99999;99999;99999;1;1;2000;2036,254133;1680;1710,453472;99999;99999,0;0;0,0;88888;3680;3746,707604;0,982195674;1;2;2;4;23,87970845
23613;53;5317;21;23613-3;3;21;2002-03-24;99999;99999;1;1;99999;5;99999;4;99999;99999;4;1;99999;1;3;99999;2;4;4;4;4;4;76;53;7653;2;1;99999;9;99999;99999;99999;5317;1;2;99999;1;0;0;1;1;2;1;1;1;2;99999;99999;99999;2;99999;99999;99999;1;1;99999;2;1;1;20;1;2;2;1;2;2;2;2;2;99999;1;2;9;5;2;99999;99999;99999;99999;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;0;0;0,0;0,982195674;1;2;2;6;25,98614674
23625;53;5336;42;23625-1;1;36;99999;99999;36;1;1;99999;10;99999;1;1;23625-2;1;1;99999;2;1;23625-2;1;4;4;4;4;4;76;29;76291460;99999;99999;20;18;7653;99999;7653;5336;6;2;99999;1;0;1;0;1;1;1;1;2;2;99999;99999;99999;1;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999,0;2;99999;99999,0;1;3;6;44;1;1;1;2;2;2;2;2;2;2;1;6;3;99999;99999;99999;1;1;88888;99999,0;0;0,0;99999;99999,0;88888;99999,0;88888;99999;99999,0;0,996412914;1;2;2;5;100,6662555
23625;53;5336;42;23625-2;2;35;99999;99999;35;2;2;99999;8;99999;2;99999;99999;1;1;99999;2;1;23625-1;1;4;4;4;4;4;76;29;76291460;99999;99999;20;18;7653;99999;7653;5336;6;2;99999;1;0;1;0;1;2;1;2;2;2;99999;99999;99999;2;1;1;30;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;88888;99999;99999;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;21;0;0,0;0,996412914;1;2;2;8;115,1597149
23625;53;5336;42;23625-3;3;5;99999;99999;5;2;99999;99999;99999;99999;4;99999;99999;1;1;99999;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5336;99999;99999;99999;0;0;0;0;1;2;1;2;2;2;99999;99999;99999;2;99999;99999;99999;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999,0;99999;99999;99999,0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999,0;99999;99999,0;99999;99999,0;99999;99999,0;99999;0;0,0;0,996412914;99999;99999;99999;8;92,69058215
23627;52;5247;54;23627-1;1;40;1983-03-19;99999;99999;2;2;99999;8;99999;1;1;23627-2;4;3;99999;1;1;23627-2;2;4;4;1;4;4;76;29;76292840;99999;99999;12;12;99999;99999;7652;5247;1;2;99999;1;0;1;0;1;2;1;2;2;1;4;1;1;2;1;1;30;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;99999;99999,0;99999;99999,0;650;666,7459626;0;0,0;35;650;666,7459626;0,974884044;1;2;2;5;89,07563568
23627;52;5247;54;23627-2;2;35;1988-06-24;99999;99999;1;1;99999;10;99999;2;99999;99999;4;12;99999;1;1;23627-1;2;3;4;4;4;4;76;26;76260870;99999;99999;14;14;99999;99999;7652;5247;88888;2;99999;0;0;0;0;2;99999;99999;99999;99999;2;99999;99999;99999;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;2;4;2;2;2;99999;99999,0;2;99999;99999,0;1;2;0;44;1;52;2;2;2;2;2;1;2;99999;6;2;3;99999;99999;99999;1;1;1400;1436,068227;0;0,0;99999;99999,0;88888;99999,0;7;99999;99999,0;0,974884044;1;2;2;2;104,8585053
23627;52;5247;54;23627-3;3;10;2014-01-04;99999;99999;2;99999;99999;99999;99999;4;99999;99999;4;12;99999;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;99999;99999;10;10;99999;99999;7652;5247;99999;99999;99999;0;0;0;0;1;2;1;2;2;1;4;1;47;2;2;99999;99999;1;1;99999;1;1;2;47;2;2;1;2;2;2;2;2;2;99999;3;3;4;5;99999;99999;99999;99999;99999;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;14;0;0,0;0,974884044;99999;99999;99999;2;75,36948141
23645;53;5334;40;23645-1;1;56;1967-03-23;99999;99999;2;2;99999;8;99999;1;1;23645-2;4;1;99999;2;1;23645-2;2;4;4;4;4;4;76;25;76250400;99999;99999;33;13;7653;99999;7653;5334;2;2;99999;1;0;1;0;1;2;1;2;2;1;1;1;0;2;1;6;20;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;5;2;5;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;650;666,7459626;0;0,0;11;650;666,7459626;0,974884044;1;2;2;2;18,58426778
23645;53;5334;40;23645-2;2;72;1951-07-25;99999;99999;1;1;99999;10;99999;2;99999;99999;4;1;99999;2;1;23645-1;2;3;3;4;4;4;76;22;76220800;99999;99999;30;13;7653;99999;7653;5334;6;2;99999;1;0;1;0;2;99999;99999;99999;99999;1;1;1;6;2;99999;99999;99999;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;2;1;1320;1354,007186;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;0;1320;1354,007186;0,974884044;1;2;2;8;22,44963423
23645;53;5334;40;23645-3;3;14;99999;99999;14;1;99999;99999;99999;99999;4;99999;99999;1;1;99999;1;3;99999;99999;4;4;4;4;4;76;53;7653;2;1;99999;13;99999;99999;99999;5334;1;2;99999;1;0;1;0;1;2;1;2;2;1;1;1;0;2;99999;99999;99999;1;1;99999;1;1;1;0;2;2;2;2;2;2;2;2;1;99999;9;1;4;9;99999;99999;99999;99999;99999;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;99999;99999,0;0;0,0;1;0;0,0;0,974884044;99999;99999;99999;2;30,09127925
23707;52;5243;56;23707-1;1;44;99999;99999;44;2;1;99999;5;99999;1;99999;99999;1;4;99999;1;2;99999;2;2;4;4;4;4;76;53;7653;99999;99999;0;0;7653;765305;7653;765305;7;99999;99999;1;0;1;0;1;2;1;2;2;1;1;4;43;2;1;1;24;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;8;2;8;2;2;2;99999;99999,0;2;99999;99999,0;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999,0;99999;99999,0;600;598,9817311;0;0,0;88888;600;598,9817311;1,0017;1;2;2;2;87,44693585
23709;53;5333;39;23709-1;1;57;1966-08-30;99999;99999;2;2;99999;5;99999;1;1;23709-2;1;1;99999;1;1;23709-2;1;4;4;4;4;4;76;31;76310400;99999;99999;34;2;7653;765305;7653;765333;99999;2;99999;1;0;0;1;1;2;1;2;2;1;1;1;0;1;1;1;31;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;10;1;3;2;2;2;99999;99999,0;2;99999;99999,0;1;8;2;20;1;0;2;1;2;2;2;2;2;99999;2;2;7;99999;1;1;99999;1;77777;99999,0;0;0,0;99999;99999,0;88888;99999,0;40;99999;99999,0;0,984258285;1;2;2;5;19,61574368
23709;53;5333;39;23709-2;2;73;1950-05-08;99999;99999;1;1;99999;5;99999;2;99999;99999;1;1;99999;4;1;23709-1;1;4;4;4;4;4;76;22;76220770;99999;99999;50;2;7653;765305;7653;765333;99999;2;99999;1;0;0;1;1;2;1;2;2;1;1;4;0;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;88888;99999;99999;2;2;1;1412;1434,582794;2;99999;99999,0;1;1;88888;40;1;0;2;1;2;2;2;2;2;99999;2;3;7;99999;2;2;99999;2;88888;99999,0;0;0,0;99999;99999,0;88888;99999,0;8;99999;99999,0;0,984258285;1;2;2;8;19,7160418
